dep_city^distance^page_rank^dist_weighted_by_page_rank
PIC-CA^    13^0.00000000000000000000^       0
PRU- A^    13^0.00000000000000000000^       0
SSQ- A^    13^0.00000000000000000000^       0
THV- A^    13^0.00000000000000000000^       0
UPL- A^    13^0.00000000000000000000^       0
VAP-CA^    13^0.00000000000000000000^       0
WHO- A^    13^0.00000000000000000000^       0
APU- A^    12^0.00000000000000000000^       0
AXL-CA^    12^0.00000000000000000000^       0
BNU- A^    12^0.00000000000000000000^       0
BOR- O^    12^0.00000000000000000000^       0
CRR- A^    12^0.00000000000000000000^       0
CZY-CA^    12^0.00000000000000000000^       0
DRR-CA^    12^0.00000000000000000000^       0
DVN- A^    12^0.00000000000000000000^       0
HDR-CA^    12^0.00000000000000000000^       0
HLG- A^    12^0.00000000000000000000^       0
KHJ- A^    12^0.00000000000000000000^       0
LVM- A^    12^0.00000000000000000000^       0
MSV- A^    12^0.00000000000000000000^       0
OLI-CA^    12^0.00000000000000000000^       0
PUV- A^    12^0.00000000000000000000^       0
QOF- B^    12^0.00000000000000000000^       0
SAU- A^    12^0.00000000000000000000^       0
SAU- C^    12^0.00000000000000000000^       0
SBI- A^    12^0.00000000000000000000^       0
SEC- O^    12^0.00000000000000000000^       0
TTI-CA^    12^0.00000000000000000000^       0
VMI-CA^    12^0.00000000000000000000^       0
WJF- A^    12^0.00000000000000000000^       0
WMC- A^    12^0.00000000000000000000^       0
YSE- A^    12^0.00000000000000000000^       0
CKM- A^    11^0.00000000000000000000^       0
CLH- A^    11^0.00000000000000000000^       0
COP- A^    11^0.00000000000000000000^       0
CRS- A^    11^0.00000000000000000000^       0
DNN- C^    11^0.00000000000000000000^       0
FIG- C^    11^0.00000000000000000000^       0
GBV-CA^    11^0.00000000000000000000^       0
GEW-CA^    11^0.00000000000000000000^       0
GGD-CA^    11^0.00000000000000000000^       0
GGL-CA^    11^0.00000000000000000000^       0
GXY- A^    11^0.00000000000000000000^       0
IDF- A^    11^0.00000000000000000000^       0
MGR- C^    11^0.00000000000000000000^       0
MKH- A^    11^0.00000000000000000000^       0
MQO- C^    11^0.00000000000000000000^       0
MTI-CA^    11^0.00000000000000000000^       0
MVO- A^    11^0.00000000000000000000^       0
MYO-CA^    11^0.00000000000000000000^       0
NNR- A^    11^0.00000000000000000000^       0
NVY-CA^    11^0.00000000000000000000^       0
OLS- A^    11^0.00000000000000000000^       0
QCE-CB^    11^0.00000000000000000000^       0
QLI- O^    11^0.00000000000000000000^       0
SGL- A^    11^0.00000000000000000000^       0
SKQ- A^    11^0.00000000000000000000^       0
SRD-CA^    11^0.00000000000000000000^       0
SVE- A^    11^0.00000000000000000000^       0
TCH- C^    11^0.00000000000000000000^       0
ULI-CA^    11^0.00000000000000000000^       0
YLI- A^    11^0.00000000000000000000^       0
YMG- A^    11^0.00000000000000000000^       0
AGW- C^    10^0.00000000000000000000^       0
AOB-CA^    10^0.00000000000000000000^       0
AXB-CA^    10^0.00000000000000000000^       0
BJO- C^    10^0.00000000000000000000^       0
BUY- A^    10^0.00000000000000000000^       0
BWP-CA^    10^0.00000000000000000000^       0
BXK- A^    10^0.00000000000000000000^       0
CNV- A^    10^0.00000000000000000000^       0
CUD- A^    10^0.00000000000000000000^       0
DBM-CA^    10^0.00000000000000000000^       0
EBO- A^    10^0.00000000000000000000^       0
EED- A^    10^0.00000000000000000000^       0
EVD-CA^    10^0.00000000000000000000^       0
ITN- A^    10^0.00000000000000000000^       0
KBY- A^    10^0.00000000000000000000^       0
KNN- A^    10^0.00000000000000000000^       0
KOH-CA^    10^0.00000000000000000000^       0
LBK-CA^    10^0.00000000000000000000^       0
LBY- A^    10^0.00000000000000000000^       0
LOC- A^    10^0.00000000000000000000^       0
MSG-CA^    10^0.00000000000000000000^       0
MSI-CA^    10^0.00000000000000000000^       0
POF-CA^    10^0.00000000000000000000^       0
QOB- R^    10^0.00000000000000000000^       0
RIE- A^    10^0.00000000000000000000^       0
SAS- A^    10^0.00000000000000000000^       0
SGV- A^    10^0.00000000000000000000^       0
TJV-CA^    10^0.00000000000000000000^       0
TLR- A^    10^0.00000000000000000000^       0
TLW-CA^    10^0.00000000000000000000^       0
TPH- A^    10^0.00000000000000000000^       0
TYE- A^    10^0.00000000000000000000^       0
VLM- A^    10^0.00000000000000000000^       0
XPK- A^    10^0.00000000000000000000^       0
ZQL- O^    10^0.00000000000000000000^       0
