pk^env_id^validity_from^validity_to^3char_code^2char_code^num_code^name^name2^alliance_code^alliance_status^type^wiki_link^alt_names^bases^key^version^parent_pk_list
air-air-canada-v1^^1965-01-01^^ACA^AC^14^Air Canada^^^Member^^https://en.wikipedia.org/wiki/Air_Canada^en|Air Canada|^^air-air-canada^1^
air-air-caraibes-v1^^2000-07-01^^FWI^TX^427^Air Caraibes^^^^^https://en.wikipedia.org/wiki/Air_Cara%C3%AFbes^en|Air Caraibes|^^air-air-caraibes^1^
air-air-cargo-carriers-v2^^2015-01-01^^SNC^2Q^0^Air Cargo Carriers^^^^C^https://en.wikipedia.org/wiki/Air_Cargo_Carriers^en|Air Cargo Carriers|^^air-air-cargo-carriers^2^
air-air-carnival-v1^^2016-07-18^^^2S^0^Air Carnival^^^^^https://en.wikipedia.org/wiki/Air_Carnival^en|Air Carnival|^CJB^air-air-carnival^1^
air-air-china-v1^^1988-01-01^^CCA^CA^999^Air China^^^Member^^https://en.wikipedia.org/wiki/Air_China^en|Air China|^^air-air-china^1^
air-aircompany-armenia-v1^^2016-05-01^^NGT^RM^437^Aircompany Armenia^^^^^^en|Aircompany Armenia|^EVN^air-aircompany-armenia^1^
air-air-corsica-v1^^2010-01-01^^CCM^XK^146^Air Corsica^^^^^https://en.wikipedia.org/wiki/Air_Corsica^en|Air Corsica|^AJA^air-air-corsica^1^
air-air-cote-d-ivoire-v1^^^^^HF^483^Air Cote D Ivoire^Aircoteivoire^^^^^en|Air Cote D Ivoire|=en|Aircoteivoire|^^air-air-cote-d-ivoire^1^
air-air-creebec-v1^^^^CRQ^YN^219^Air Creebec^Air Creebec^^^^^en|Air Creebec|=en|Air Creebec|^^air-air-creebec^1^
air-air-djibouti-v2^^2015-01-01^^^IV^0^Air Djibouti^^^^^https://en.wikipedia.org/wiki/Air_Djibouti^en|Air Djibouti|p=en|Red Sea Airlines|^JIB^air-air-djibouti^2^
air-air-dolomiti-v1^^^^DLA^EN^101^Air Dolomiti^Air Dolomiti^^^^^en|Air Dolomiti|=en|Air Dolomiti|^^air-air-dolomiti^1^
air-aires-v1^^1981-01-01^^ARE^4C^35^LATAM Colombia^^^Affiliate^^https://en.wikipedia.org/wiki/LATAM_Colombia^en|LATAM Colombia|p=en|LAN Colombia|h=en|Aerovías de Integración Regional|h=abbr|AIRES|h=ko|란 콜롬비아|^BOG^air-aires^1^
air-air-europa-v1^^1986-01-01^^AEA^UX^996^Air Europa^^^Member^^https://en.wikipedia.org/wiki/Air_Europa^en|Air Europa|^^air-air-europa^1^
air-air-excursions-v1^^^^^X4^0^Air Excursions^^^^^^en|Air Excursions|^^air-air-excursions^1^
air-air-explore-v1^^^^AXE^ED^0^Air Explore^Airblue^^^^^en|Air Explore|=en|Airblue|^^air-air-explore^1^
air-air-flamenco-v1^^^^WAF^F4^0^Air Flamenco^Air Flamenco^^^^^en|Air Flamenco|=en|Air Flamenco|^^air-air-flamenco^1^
