airline_code^apt_org^apt_dst^seats_mtly_avg^freq_mtly_avg
0B^AGP^OTP^2783.09^15.82
0B^AHO^TRN^2154.88^14.88
0B^ARN^OTP^1323.57^8.71
0B^ATH^CND^1427.60^8.60
0B^ATH^LCA^9013.36^55.00
0B^ATH^TRN^1059.00^8.50
0B^BCM^BGY^2247.18^13.82
0B^BCM^BLQ^1559.73^9.91
0B^BCM^BRU^1402.55^8.55
0B^BCM^BVA^922.40^5.80
0B^BCM^CTA^1228.17^7.83
0B^BCM^DUB^1643.64^10.00
0B^BCM^FCO^4237.45^26.09
0B^BCM^LPL^1280.30^7.90
0B^BCM^LTN^3691.55^22.45
0B^BCM^MAD^1289.90^8.00
0B^BCM^MST^334.00^2.00
0B^BCM^STR^707.00^5.00
0B^BCM^TRN^2592.18^15.91
0B^BCN^IAS^1330.00^8.00
0B^BCN^OTP^2686.00^15.91
0B^BGY^BCM^2247.18^13.82
0B^BGY^CND^1228.11^8.67
0B^BGY^OTP^2464.67^17.22
0B^BHX^CLJ^1162.00^7.00
0B^BHX^OTP^1473.50^8.90
0B^BLQ^BCM^1574.91^10.00
0B^BLQ^OTP^2348.91^15.82
0B^BRI^TRN^2162.64^13.00
0B^BRU^BCM^1402.55^8.55
0B^BRU^IAS^1235.50^8.00
0B^BRU^OTP^3283.27^19.73
0B^BVA^BCM^922.40^5.80
0B^BVA^IAS^1412.27^8.73
0B^BVA^OTP^3817.27^22.18
0B^CDT^OTP^1514.14^8.71
0B^CGN^IAS^1446.57^8.71
0B^CGN^OTP^2225.91^14.36
0B^CGN^SBZ^837.40^5.60
0B^CLJ^BHX^1162.00^7.00
0B^CLJ^DUB^1564.86^8.71
0B^CLJ^IAS^2114.67^17.33
0B^CLJ^LPL^1564.86^8.71
0B^CLJ^OTP^4856.14^27.57
0B^CLJ^TSR^1626.67^13.33
0B^CND^ATH^1427.60^8.60
0B^CND^BGY^1228.11^8.67
0B^CTA^BCM^1228.17^7.83
0B^CTA^OTP^2481.73^15.00
0B^CTA^TRN^8201.55^49.36
0B^DUB^BCM^1642.36^10.00
0B^DUB^CLJ^1564.86^8.71
0B^DUB^OTP^2311.91^13.64
0B^FAO^OTP^423.00^3.00
0B^FCO^BCM^4194.45^25.82
0B^FCO^IAS^1984.55^13.09
0B^FCO^OTP^5479.73^32.64
0B^FCO^TRN^7664.27^60.91
0B^FLR^OTP^1810.45^13.00
0B^GLA^OTP^1417.64^8.64
0B^HAM^OTP^1329.30^8.00
0B^HER^OTP^920.00^7.00
0B^IAS^BCN^1330.00^8.00
0B^IAS^BRU^1235.50^8.00
0B^IAS^BVA^1418.55^8.73
0B^IAS^CGN^1446.57^8.71
0B^IAS^CLJ^1626.67^13.33
0B^IAS^FCO^1984.55^13.09
0B^IAS^LTN^2978.00^17.91
0B^IAS^OTP^8749.00^62.82
0B^IAS^TSR^2114.67^17.33
0B^IBZ^TRN^1452.50^8.75
0B^LCA^ATH^9013.36^55.00
0B^LCA^LTN^2137.44^13.89
0B^LCA^MXP^332.00^2.00
0B^LCA^OTP^2843.27^17.27
0B^LCA^RHO^167.00^1.00
0B^LCA^SKG^2817.00^17.45
0B^LCA^TLV^1286.50^7.75
0B^LIN^OTP^4185.09^30.45
0B^LIS^OTP^2172.86^11.86
0B^LPL^BCM^1280.20^7.90
0B^LPL^CLJ^1564.86^8.71
0B^LPL^OTP^2454.18^13.91
0B^LTN^BCM^3691.55^22.45
0B^LTN^IAS^2978.00^17.91
0B^LTN^LCA^2137.44^13.89
0B^LTN^OTP^6499.45^36.82
0B^LTN^TRN^2659.80^16.00
0B^LYS^OTP^1456.71^8.71
0B^MAD^BCM^1289.90^8.00
0B^MAD^OTP^2273.09^13.00
0B^MAD^TRN^2659.80^16.00
0B^MAH^TRN^1276.50^8.75
0B^MST^BCM^334.00^2.00
0B^MST^OTP^844.00^5.00
0B^MXP^LCA^332.00^2.00
0B^NAP^OTP^1878.27^12.64
0B^NAP^TRN^6384.67^52.33
0B^NCE^OTP^1767.91^10.00
0B^OTP^AGP^2783.09^15.82
0B^OTP^ARN^1323.57^8.71
0B^OTP^BCN^2686.00^15.91
0B^OTP^BGY^2464.67^17.22
0B^OTP^BHX^1473.50^8.90
0B^OTP^BLQ^2364.09^15.91
0B^OTP^BRU^3283.27^19.73
0B^OTP^BVA^3811.00^22.18
0B^OTP^CDT^1514.14^8.71
0B^OTP^CGN^2225.91^14.36
0B^OTP^CLJ^4883.14^27.71
0B^OTP^CTA^2481.73^15.00
0B^OTP^DUB^2311.91^13.64
0B^OTP^FAO^423.00^3.00
0B^OTP^FCO^5588.45^33.27
0B^OTP^FLR^1810.45^13.00
0B^OTP^GLA^1417.64^8.64
0B^OTP^HAM^1329.30^8.00
0B^OTP^HER^981.00^7.50
0B^OTP^IAS^8736.73^62.82
0B^OTP^LCA^2885.55^17.55
0B^OTP^LIN^4185.09^30.45
0B^OTP^LIS^2172.86^11.86
0B^OTP^LPL^2454.18^13.91
0B^OTP^LTN^6499.45^36.82
0B^OTP^LYS^1456.71^8.71
0B^OTP^MAD^2273.09^13.00
0B^OTP^MST^844.00^5.00
0B^OTP^NAP^1878.27^12.64
0B^OTP^NCE^1767.91^10.00
0B^OTP^RHO^454.00^3.00
0B^OTP^STR^2769.09^16.73
0B^OTP^TLV^1079.00^6.50
0B^OTP^TRN^1592.82^10.09
0B^OTP^VLC^2775.82^15.91
0B^PMI^TRN^1405.75^8.50
0B^PSR^TRN^1907.33^11.67
0B^RHO^LCA^167.00^1.00
0B^RHO^OTP^393.00^2.50
0B^SBZ^CGN^837.40^5.60
0B^SBZ^STR^2631.27^15.91
0B^SKG^LCA^2817.00^17.45
0B^STR^BCM^707.00^5.00
0B^STR^OTP^2769.09^16.73
0B^STR^SBZ^2631.27^15.91
0B^SUF^TRN^4713.27^28.36
0B^TLV^LCA^1286.50^7.75
0B^TLV^OTP^1438.67^8.67
0B^TRN^AHO^2154.88^14.88
0B^TRN^ATH^1059.00^8.50
0B^TRN^BCM^2590.91^15.91
0B^TRN^BRI^2162.64^13.00
0B^TRN^CTA^8201.55^49.36
0B^TRN^FCO^7665.45^60.91
0B^TRN^IBZ^1452.50^8.75
