pk^state_code^geo_id^source^env_id^date_from^date_to^wrong_state_code^comment
AR-CC^CC^3861887^IR^1^2019-01-01^^CH^State code in source does not reflect any of the known standards (be it ISO 3166-2 or IATA codes), but seems to correspond to the first two letters of the state name. References: http://en.wikipedia.org/wiki/ISO_3166-2:AR, http://en.wikipedia.org/wiki/Provinces_of_Argentina
AR-CF^CF^3433955^IR^1^2019-01-01^^BA^State code in source does not reflect any of the known standards (be it ISO 3166-2 or IATA codes), but seems to correspond to the phonetic initials. References: http://en.wikipedia.org/wiki/ISO_3166-2:AR, http://en.wikipedia.org/wiki/Provinces_of_Argentina
AR-CH^CH^3861244^IR^1^2019-01-01^^CB^State code in source does not reflect any of the known standards (be it ISO 3166-2 or IATA codes), but seems to correspond to the phonetic initials. References: http://en.wikipedia.org/wiki/ISO_3166-2:AR, http://en.wikipedia.org/wiki/Provinces_of_Argentina
AR-CT^CT^3862286^IR^1^2019-01-01^^CA^State code in source does not reflect any of the known standards (be it ISO 3166-2 or IATA codes), but seems to correspond to the first two letters of the state name. References: http://en.wikipedia.org/wiki/ISO_3166-2:AR, http://en.wikipedia.org/wiki/Provinces_of_Argentina
AR-MN^MN^3430657^IR^1^2019-01-01^^MI^State code in source does not reflect any of the known standards (be it ISO 3166-2 or IATA codes), but seems to correspond to the first two letters of the state name. References: http://en.wikipedia.org/wiki/ISO_3166-2:AR, http://en.wikipedia.org/wiki/Provinces_of_Argentina
AR-MZ^MZ^3844419^IR^1^2019-01-01^^MD^State code in source does not reflect any of the known standards (be it ISO 3166-2 or IATA codes), but seems to correspond to the phonetic initials. References: http://en.wikipedia.org/wiki/ISO_3166-2:AR, http://en.wikipedia.org/wiki/Provinces_of_Argentina
AR-NQ^NQ^3843122^IR^1^2019-01-01^^NE^State code in source does not reflect any of the known standards (be it ISO 3166-2 or IATA codes), but seems to correspond to the first two letters of the state name. References: http://en.wikipedia.org/wiki/ISO_3166-2:AR, http://en.wikipedia.org/wiki/Provinces_of_Argentina
AU-ACT^ACT^2177478^IR^^^^AC^State code in source seems to be limited to 2 characters. References: http://en.wikipedia.org/wiki/ISO_3166-2:AU, http://en.wikipedia.org/wiki/States_and_territories_of_Australia
AU-QLD^QLD^2152274^IR^^^^QL^State code in source seems to be limited to 2 characters. References: http://en.wikipedia.org/wiki/ISO_3166-2:AU, http://en.wikipedia.org/wiki/States_and_territories_of_Australia
AU-NSW^NSW^2155400^IR^^^^NS^State code in source seems to be limited to 2 characters. References: http://en.wikipedia.org/wiki/ISO_3166-2:AU, http://en.wikipedia.org/wiki/States_and_territories_of_Australia
AU-TAS^TAS^2147291^IR^^^^TS^State code in source seems to be limited to 2 characters. References: http://en.wikipedia.org/wiki/ISO_3166-2:AU, http://en.wikipedia.org/wiki/States_and_territories_of_Australia
AU-VIC^VIC^2145234^IR^^^^VI^State code in source seems to be limited to 2 characters. References: http://en.wikipedia.org/wiki/ISO_3166-2:AU, http://en.wikipedia.org/wiki/States_and_territories_of_Australia
IN-WB^WB^1252881^IR^1^2019-01-01^^^State code in source is empty. References: http://en.wikipedia.org/wiki/ISO_3166-2:IN, http://en.wikipedia.org/wiki/States_and_union_territories_of_India
