VLI;A;VU;http://geonames.org/6299972 ;0.162781748934;Port Vila - Bauerfield International Airport;Port Vila - Bauerfield International Airport;en;Port Vila - Bauerfield International Airport
MXP;A;IT;http://geonames.org/3174133 ;0.162026768581;Milano Malpensa Airport;Milano Malpensa Airport;en;Malpensa International Airport=Milano Malpensa Airport|p=City of Milan Airport=City of Busto Arsizio Airport|h
BWI;A;US;http://geonames.org/4347822 ;0.159410645039;Baltimore-Washington International Airport;Baltimore-Washington International Airport;en;Baltimore-Washington International Airport
SUB;A;ID;http://geonames.org/6301284 ;0.159002871308;Juanda International Airport;Juanda International Airport;en;Juanda International Airport|p=Bandar Udara Internasional Juanda=Surabaya Airport
TPA;A;US;http://geonames.org/4174772 ;0.158859628775;Tampa International Airport;Tampa International Airport;en;
SZX;A;CN;http://geonames.org/6301365 ;0.158730910973;Shenzhen Bao'an International Airport;Shenzhen Bao'an International Airport;en;Shenzhen Bao'an International Airport
CNF;A;BR;http://geonames.org/6301851 ;0.157990763499;Belo Horizonte;Belo Horizonte;en;
DUB;A;IE;http://geonames.org/6296697 ;0.157501635469;Dublin Airport;Dublin Airport;en;
SAN;A;US;http://geonames.org/5391847 ;0.155542935882;San Diego International Airport;San Diego International Airport;en;San Diego International Airport
GVA;A;CH;http://geonames.org/2660644 ;0.154557288662;Aéroport Genève-Cointrin;Aeroport Geneve-Cointrin;en;Geneva International Airport|p
PRG;A;CZ;http://geonames.org/6299654 ;0.154511128194;Prague Václav Havel Airport;Prague Vaclav Havel Airport;en;Prague Ruzyně International Airport|h=Prague Václav Havel Airport=Václav Havel Airport Prague|p
NCE;A;FR;http://geonames.org/6299418 ;0.152374047583;Nice Côte d'Azur International Airport;Nice Cote d'Azur International Airport;en;Nice Côte d'Azur International Airport|p=Nice Airport|s
SHJ;A;AE;http://geonames.org/6300099 ;0.152371944003;Sharjah International Airport;Sharjah International Airport;en;
HGH;A;CN;http://geonames.org/6301383 ;0.151900041181;Hangzhou Xiaoshan International Airport;Hangzhou Xiaoshan International Airport;en;Hangzhou Xiaoshan International Airport
CCU;A;IN;http://geonames.org/6301069 ;0.151119886011;Netaji Subhas Chandra Bose International Airport;Netaji Subhas Chandra Bose International Airport;en;Netaji Subhas Chandra Bose International Airport|p=Dum Dum Airport|h=Kolkata International Airport=Kolkata Airport|s=Netaji Subhash Chandra Bose International Airport
DPS;A;ID;http://geonames.org/6301281 ;0.150979849912;Ngurah-Rai Airport;Ngurah-Rai Airport;en;Denpasar International Airport=Ngurah-Rai Airport|p
BLR;A;IN;http://geonames.org/7303386 ;0.150477234527;Kempegowda International Airport;Kempegowda International Airport;en;Bengaluru International Airport|h=Kempegowda International Airport
VKO;A;RU;http://geonames.org/6301018 ;0.149354550916;Vnukovo International Airport;Vnukovo International Airport;en;
HAM;A;DE;http://geonames.org/3208174 ;0.146633266434;Hamburg Airport;Hamburg Airport;en;Hamburg Airport
GIG;A;BR;http://geonames.org/6301853 ;0.145877411176;Rio de Janeiro-Galeão International Airport;Rio de Janeiro-Galeao International Airport;en;Antonio Carlos Jobim International Airport=Galeão International Airport|s=Rio de Janeiro International Airport=Rio de Janeiro–Galeão International Airport|p
URC;A;CN;http://geonames.org/6301396 ;0.145159090827;Ürümqi Diwopu International Airport;UEruemqi Diwopu International Airport;en;Ürümqi Diwopu International Airport
WLG;A;NZ;http://geonames.org/6244688 ;0.145082159335;Wellington International Airport;Wellington International Airport;en;
SGN;A;VN;http://geonames.org/1904593 ;0.142398682231;Tan Son Nhat International Airport;Tan Son Nhat International Airport;en;Tansonnhat International Airport=Tan Son Nhat International Airport|p
JNU;A;US;http://geonames.org/5554082 ;0.14230998908;Juneau International Airport;Juneau International Airport;en;
STL;A;US;http://geonames.org/4394516 ;0.142162689882;Lambert–St. Louis International Airport;Lambert-St. Louis International Airport;en;Lambert–St. Louis International Airport
SJU;A;PR;http://geonames.org/4566100 ;0.141112827168;Luis Muñoz Marín International Airport;Luis Munoz Marin International Airport;en;Luis Muñoz Marín International Airport=Luis Munoz Marin International Airport|p
FAI;A;US;http://geonames.org/5861905 ;0.140518712018;Fairbanks International Airport;Fairbanks International Airport;en;
OTZ;A;US;http://geonames.org/5872433 ;0.138164392022;Ralph Wien Memorial Airport;Ralph Wien Memorial Airport;en;
CNS;A;AU;http://geonames.org/2207387 ;0.138040094856;Cairns International Airport;Cairns International Airport;en;
CKG;A;CN;http://geonames.org/6301390 ;0.137240053688;Chongqing Jiangbei International Airport;Chongqing Jiangbei International Airport;en;Chongqing Jiangbei International Airport
CUN;A;MX;http://geonames.org/6299880 ;0.134330952338;Cancún International Airport;Cancun International Airport;en;Cancún International Airport
JAV;A;GL;http://geonames.org/6295700 ;0.133180309424;Ilulissat Airport;Ilulissat Airport;en;Ilulissat Airport
DAR;A;TZ;http://geonames.org/6297353 ;0.131894060706;Julius Nyerere International Airport;Julius Nyerere International Airport;en;Julius Nyerere International Airport|p=Dar es Salaam International Airport|h
MCT;A;OM;http://geonames.org/286348 ;0.131616085783;Muscat International Airport;Muscat International Airport;en;Seeb International Airport=Muscat International Airport|p
UPG;A;ID;http://geonames.org/6301177 ;0.129246489427;Sultan Hasanuddin International Airport;Sultan Hasanuddin International Airport;en;Sultan Hasanuddin International Airport
FUK;A;JP;http://geonames.org/6300346 ;0.129195851543;Fukuoka Airport;Fukuoka Airport;en;Fukuoka Airport=Itazuke Air Base|h
DAL;A;US;http://geonames.org/4684922 ;0.127480353805;Dallas Love Field;Dallas Love Field;en;Dallas Love Field
BOB;A;PF;http://geonames.org/6299965 ;0.127424156262;Bora-Bora Airport;Bora-Bora Airport;en;Bora Bora Airport|p=Motu Mute Airport
CGH;A;BR;http://geonames.org/6301857 ;0.126632272946;Congonhas-São Paulo Airport;Congonhas-Sao Paulo Airport;en;Congonhas-São Paulo Airport
YZF;A;CA;http://geonames.org/6296340 ;0.124112154372;Yellowknife Airport;Yellowknife Airport;en;
CEB;A;PH;http://geonames.org/6452620 ;0.122202907942;Mactan-Cebu International Airport;Mactan-Cebu International Airport;en;Mactan-Cebu International Airport
SCL;A;CL;http://geonames.org/3899261 ;0.121910416507;Comodoro Arturo Merino Benítez International Airport;Comodoro Arturo Merino Benitez International Airport;en;Comodoro Arturo Merino Benítez International Airport|p=Santiago International Airport=Pudahuel Airport
YKS;A;RU;http://geonames.org/6300926 ;0.12157839929;Yakutsk Airport;Yakutsk Airport;en;Yakutsk Airport
BUD;A;HU;http://geonames.org/6299519 ;0.120998450766;Budapest Ferenc Liszt International Airport;Budapest Ferenc Liszt International Airport;en;Budapest Ferenc Liszt International Airport
TPE;A;TW;http://geonames.org/1980018 ;0.12046490933;Taiwan Taoyuan International Airport;Taiwan Taoyuan International Airport;en;
AKN;A;US;http://geonames.org/5866328 ;0.120151926393;King Salmon Airport;King Salmon Airport;en;
OTP;A;RO;http://geonames.org/6301793 ;0.120142150418;Henri Coandă International Airport;Henri Coanda International Airport;en;
NAN;A;FJ;http://geonames.org/6299945 ;0.12000142891;Nadi International Airport;Nadi International Airport;en;
KIX;A;JP;http://geonames.org/6300316 ;0.11995753834;Kansai International Airport;Kansai International Airport;en;Kansai International Airport
CHC;A;NZ;http://geonames.org/6220393 ;0.119887713522;Christchurch International Airport;Christchurch International Airport;en;
MAA;A;IN;http://geonames.org/6301127 ;0.119231772756;Chennai International Airport;Chennai International Airport;en;Chennai International Airport|p=Madras Airport|h
EZE;A;AR;http://geonames.org/6300524 ;0.119012031967;Buenos Aires - Ministro Pistarini International Airport;Buenos Aires - Ministro Pistarini International Airport;en;Ministro Pistarini International Airport|p=Buenos Aires Ezeiza International Airport
LOS;A;NG;http://geonames.org/2332458 ;0.118582299919;Murtala Mohammed International Airport;Murtala Mohammed International Airport;en;
WUH;A;CN;http://geonames.org/6301368 ;0.118574170312;Wuhan Tianhe International Airport;Wuhan Tianhe International Airport;en;Wuhan Tianhe International Airport
LYS;A;FR;http://geonames.org/6299401 ;0.118209287181;Lyon–Saint Exupéry Airport;Lyon-Saint Exupery Airport;en;Lyon–Saint Exupéry Airport|p=Lyon–Satolas Airport|h
HAN;A;VN;http://geonames.org/6301877 ;0.11772286587;Noi Bai International Airport;Noi Bai International Airport;en;Noi Bai International Airport
PMI;A;ES;http://geonames.org/6299349 ;0.116692714129;Palma de Mallorca Airport;Palma de Mallorca Airport;en;Palma de Mallorca Airport=Son Sant Joan Airport=Palma de Mallorca / Son San Juan|p
NAS;A;BS;http://geonames.org/3571821 ;0.115851321685;Lynden Pindling International Airport;Lynden Pindling International Airport;en;Nassau International Airport|h=Lynden Pindling International Airport
CBR;A;AU;http://geonames.org/6301342 ;0.115119201431;Canberra International Airport;Canberra International Airport;en;Canberra International Airport
MRS;A;FR;http://geonames.org/6299417 ;0.114816349294;Marseille Provence Airport;Marseille Provence Airport;en;Marseille Provence Airport|p
EDI;A;GB;http://geonames.org/6296627 ;0.11390916471;Edinburgh Airport;Edinburgh Airport;en;
YOW;A;CA;http://geonames.org/6296246 ;0.113517873194;Ottawa Macdonald-Cartier International Airport;Ottawa Macdonald-Cartier International Airport;en;Ottawa Macdonald-Cartier International Airport
YEG;A;CA;http://geonames.org/6301453 ;0.112295349477;Edmonton International, Alta.;Edmonton International, Alta.;en;
STR;A;DE;http://geonames.org/3206322 ;0.111071790028;Stuttgart Airport;Stuttgart Airport;en;Stuttgart Airport
TLS;A;FR;http://geonames.org/6301770 ;0.109631613776;Toulouse-Blagnac Airport;Toulouse-Blagnac Airport;en;Toulouse-Blagnac Airport|p
VCE;A;IT;http://geonames.org/3219415 ;0.109177313945;Venice Marco Polo Airport;Venice Marco Polo Airport;en;Venice Marco Polo Airport
LAD;A;AO;http://geonames.org/6297063 ;0.108015994428;Luanda Airport;Luanda Airport;en;
HOU;A;US;http://geonames.org/4741989 ;0.108012533245;William P Hobby Airport;William P Hobby Airport;en;William P. Hobby Airport
OME;A;US;http://geonames.org/5870137 ;0.107546613325;Nome Airport;Nome Airport;en;
YEV;A;CA;http://geonames.org/6296183 ;0.107541516843;Inuvik (Mike Zubko) Airport;Inuvik (Mike Zubko) Airport;en;Inuvik (Mike Zubko) Airport
RFP;A;PF;http://geonames.org/7730133 ;0.107382199773;Raiatea Airport;Raiatea Airport;en;Raiatea Airport|p=Uturoa Airport
TLV;A;IL;http://geonames.org/390285 ;0.106862175128;Ben Gurion Airport;Ben Gurion Airport;en;Ben Gurion Airport
GLA;A;GB;http://geonames.org/6296626 ;0.106612614399;Glasgow Airport;Glasgow Airport;en;
ABV;A;NG;http://geonames.org/7649170 ;0.106570603103;Nnamdi Azikiwe International Airport;Nnamdi Azikiwe International Airport;en;Nnamdi Azikiwe International Airport|p=Abuja Airport
UAK;A;GL;http://geonames.org/6295690 ;0.106362928279;Narsarsuaq Airport;Narsarsuaq Airport;en;
LIN;A;IT;http://geonames.org/6299580 ;0.105864554897;Milano Linate Airport;Milano Linate Airport;en;Linate Airport
CCS;A;VE;http://geonames.org/3633342 ;0.104377951268;Simón Bolívar International Airport;Simon Bolivar International Airport;en;Simón Bolívar International Airport|p=Maiquetía "Simón Bolívar" International Airport
YTZ;A;CA;http://geonames.org/6301483 ;0.104302874633;Billy Bishop Toronto City Airport;Billy Bishop Toronto City Airport;en;Billy Bishop Toronto City Airport=Toronto Island Airport
BSL;A;FR;http://geonames.org/6299466 ;0.104250919256;EuroAirport Basel–Mulhouse–Freiburg;EuroAirport Basel-Mulhouse-Freiburg;en;EuroAirport Basel–Mulhouse–Freiburg|p
AGP;A;ES;http://geonames.org/6299346 ;0.103716568596;Málaga Airport;Malaga Airport;en;Málaga Airport|p
KBP;A;UA;http://geonames.org/6300952 ;0.103666639388;Kiev Boryspil International Airport;Kiev Boryspil International Airport;en;Kiev International Airport=Borispol Airport|h=Kiev Boryspil International Airport=Boryspil Airport=Kiev Boryspil Airport=Kiev Borispol Airport=Kiev Borispol International Airport
