KWI;A;KW;http://geonames.org/6300091 ;0.0955567438147;Kuwait Internationalairport;Kuwait Internationalairport;ar;كُوَيْت إِنْتَرْنَتُِنَل
KHI;A;PK;http://geonames.org/6300111 ;0.0953976390719;Karachi Airport;Karachi Airport;ar;
ESB;A;TR;http://geonames.org/6299725 ;0.0912817343982;Ankara Esenboğa International Airport;Ankara Esenboga International Airport;ar;
CMB;A;LK;http://geonames.org/6301060 ;0.0882978514003;Bandaranayake International Air Port;Bandaranayake International Air Port;ar;
MLE;A;MV;http://geonames.org/6301875 ;0.0870750896722;Malé International Airport;Male International Airport;ar;
MED;A;SA;http://geonames.org/6300021 ;0.0859361066718;Prince Mohammad bin Abdulaziz Airport;Prince Mohammad bin Abdulaziz Airport;ar;مطار الأمير محمد بن عبد العزيز الدولي
AMM;A;JO;http://geonames.org/393598 ;0.0850535490594;Queen Alia International Airport;Queen Alia International Airport;ar;مطار الملكة علياء الدولي
KNO;A;ID;http://geonames.org/8556006 ;0.0831832461121;Medan Kuala Namu Airport;Medan Kuala Namu Airport;ar;
BEY;A;LB;http://geonames.org/276636 ;0.0739456286277;Beirut International Airport;Beirut International Airport;ar;مطار بيروت رفيق الحريري الدولي
DAC;A;BD;http://geonames.org/6301871 ;0.0725314989838;Kurmitola, Dia;Kurmitola, Dia;ar;
TUN;A;TN;http://geonames.org/6296465 ;0.0724213235357;Tunis-Carthage Airport;Tunis-Carthage Airport;ar;
AYT;A;TR;http://geonames.org/6299729 ;0.0710904505724;Antalya Airport;Antalya Airport;ar;
KRT;A;SD;http://geonames.org/372536 ;0.0701971785883;Khartoum International Airport;Khartoum International Airport;ar;
AHB;A;SA;http://geonames.org/6300008 ;0.0627636054862;Abha Regional Airport;Abha Regional Airport;ar;
ISB;A;PK;http://geonames.org/6300119 ;0.0584060986676;Benazir Bhutto International Airport;Benazir Bhutto International Airport;ar;مطار بينظير بوتو الدولي
COK;A;IN;http://geonames.org/7626292 ;0.0555132349817;Cochin International Airport;Cochin International Airport;ar;
ADB;A;TR;http://geonames.org/6299750 ;0.051983366322;İzmir Adnan Menderes International Airport;Izmir Adnan Menderes International Airport;ar;
AMD;A;IN;http://geonames.org/6301029 ;0.0484532469665;Sardar Vallabhbhai Patel International Airport;Sardar Vallabhbhai Patel International Airport;ar;
LHE;A;PK;http://geonames.org/1331475 ;0.0470118536799;Allama Iqbal International Airport;Allama Iqbal International Airport;ar;
ORN;A;DZ;http://geonames.org/6301508 ;0.0403966284707;Oran / Es Senia;Oran / Es Senia;ar;
LKO;A;IN;http://geonames.org/6301873 ;0.0373763488163;Chaudhary Charan Singh Airport;Chaudhary Charan Singh Airport;ar;
ELQ;A;SA;http://geonames.org/391198 ;0.0332451744018;Prince Nayef bin Abdulaziz Regional Airport;Prince Nayef bin Abdulaziz Regional Airport;ar;مطار الأمير نايف بن عبد العزيز الإقليمي
RAK;A;MA;http://geonames.org/6297215 ;0.0319303484788;Marrakesh Menara Airport;Marrakesh Menara Airport;ar;مطار مراكش المنارة
TIF;A;SA;http://geonames.org/6300029 ;0.0289343613265;Taif Regional Airport;Taif Regional Airport;ar;مطار الطائف الإقليمي
ADA;A;TR;http://geonames.org/6299727 ;0.0288387265923;Adana Şakirpaşa Airport;Adana Sakirpasa Airport;ar;
TZX;A;TR;http://geonames.org/6299765 ;0.028414272556;Trabzon Airport;Trabzon Airport;ar;
