SIN;A;SG;http://geonames.org/1880725 ;0.222045018532;Singapore Changi Airport;Singapore Changi Airport;ja;シンガポール・チャンギ国際空港
SIN;C;SG;http://geonames.org/1880252 ;0.222045018532;Singapore;Singapore;ja;
DUS;C;DE;http://geonames.org/2934246 ;0.195407604279;Düsseldorf;Duesseldorf;ja;デュッセルドルフ
NRT;A;JP;http://geonames.org/6300307 ;0.191672133521;Narita International Airport;Narita International Airport;ja;成田国際空港
DUS;A;DE;http://geonames.org/3206096 ;0.182395678005;Düsseldorf International Airport;Duesseldorf International Airport;ja;
HNL;A;US;http://geonames.org/5856213 ;0.16685340237;Honolulu International Airport;Honolulu International Airport;ja;ホノルル国際空港
HNL;C;US;http://geonames.org/5856195 ;0.16685340237;Honolulu;Honolulu;ja;ホノルル
HGH;A;CN;http://geonames.org/6301383 ;0.141888417395;Hangzhou Xiaoshan International Airport;Hangzhou Xiaoshan International Airport;ja;杭州蕭山国際空港
HGH;C;CN;http://geonames.org/1808926 ;0.141888417395;Hangzhou;Hangzhou;ja;杭州市
FUK;A;JP;http://geonames.org/6300346 ;0.12086312618;Fukuoka Airport;Fukuoka Airport;ja;福岡空港
FUK;C;JP;http://geonames.org/1863967 ;0.12086312618;Fukuoka;Fukuoka;ja;福岡市|p=Fukuoka-shi=ふくおかし=Fukuokashi=福岡=ふくおか=フクオカ=フクオカシ
WUH;A;CN;http://geonames.org/6301368 ;0.118639889334;Wuhan Tianhe International Airport;Wuhan Tianhe International Airport;ja;
WUH;C;CN;http://geonames.org/1791247 ;0.118639889334;Wuhan;Wuhan;ja;武漢市
HAN;A;VN;http://geonames.org/6301877 ;0.112072583397;Noi Bai International Airport;Noi Bai International Airport;ja;ノイバイ国際空港
HAN;C;VN;http://geonames.org/1581130 ;0.112072583397;Hanoi;Hanoi;ja;ハノイ|p
KIX;A;JP;http://geonames.org/6300316 ;0.110959576566;Kansai International Airport;Kansai International Airport;ja;関西国際空港=Kansai Kokusai Kūkō=関空
XMN;A;CN;http://geonames.org/6301379 ;0.0984281777196;Xiamen;Xiamen;ja;
XMN;C;CN;http://geonames.org/1790645 ;0.0984281777196;Xiamen;Xiamen;ja;廈門市
NGO;C;JP;http://geonames.org/1856057 ;0.0956776096436;Nagoya;Nagoya;ja;Nagoya-shi=なごやし=名古屋市|p=名古屋|s
CTS;A;JP;http://geonames.org/6300322 ;0.0909110640796;New Chitose Airport;New Chitose Airport;ja;新千歳空港
SJC;A;US;http://geonames.org/5392196 ;0.0880489875793;San Jose International Airport;San Jose International Airport;ja;ノーマン・Y・ミネタ・サンノゼ国際空港
SJC;C;US;http://geonames.org/5392171 ;0.0880489875793;San Jose;San Jose;ja;サンノゼ
NGO;A;JP;http://geonames.org/6300359 ;0.0847710873057;Chūbu Centrair International Airport;Chubu Centrair International Airport;ja;Chūbu Kokusai Kūkō=中部国際空港
DLC;A;CN;http://geonames.org/6301401 ;0.0835472439613;Dalian Zhoushuizi International Airport;Dalian Zhoushuizi International Airport;ja;大連周水子国際空港
DLC;C;CN;http://geonames.org/1814087 ;0.0835472439613;Dalian;Dalian;ja;
OKA;C;JP;http://geonames.org/1894616 ;0.0761265041242;Okinawa;Okinawa;ja;沖縄市
